time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1698019200,1799.36,1658.04,1664.18,457998.91,780661240.02,1766.32,direct,""
1698105600,1854.43,1746.5,1766.32,517541.13,932151066.26,1785.2,direct,""
1698192000,1817.52,1760.54,1785.2,302831.01,542177185.66,1787.67,direct,""
1698278400,1865.88,1763.34,1787.67,344775.19,622443034.73,1803.72,direct,""
1698364800,1804.16,1745.3,1803.72,226527.41,403162777.61,1779.98,direct,""
1698451200,1803.03,1771.67,1779.98,84407.79,150723329.54,1776.59,direct,""
1698537600,1811.49,1763.3,1776.59,92197.88,165219418.28,1795.69,direct,""
1698624000,1830.35,1778.41,1795.69,168252.25,303881269.37,1809.85,direct,""
1698710400,1819.86,1782.09,1809.85,182002.83,328080843.27,1815.45,direct,""
1698796800,1857.88,1784.08,1815.45,282652.25,514586090.27,1847.63,direct,""
1698883200,1874.87,1785.57,1847.63,274296.45,501202295.02,1801.34,direct,""
1698969600,1835.48,1777.57,1801.34,220360.86,397766768.21,1833.71,direct,""
1699056000,1870.53,1825.2,1833.71,111595.25,205289548.49,1857.23,direct,""
1699142400,1913.61,1847.68,1857.23,196043.45,369431668.22,1893.28,direct,""
1699228800,1915.3,1870.95,1893.28,216485.51,410308088.3,1901.65,direct,""
1699315200,1907.78,1851.17,1901.65,286201.17,538999159.16,1886.12,direct,""
1699401600,1905.07,1873.92,1886.12,181125.66,342300115.53,1889.05,direct,""
1699488000,2131.61,1883.26,1889.05,629555.35,1255720592.59,2121.13,direct,""
1699574400,2136.09,2066.23,2121.13,369744.07,775967652.37,2078.52,direct,""
1699660800,2090.87,2032.5,2078.52,222199.13,458212190.26,2053.53,direct,""
1699747200,2066.66,2014.15,2053.53,198302.57,406409439.52,2045.4,direct,""
1699833600,2118.47,2030.13,2045.4,327291.63,677275855.69,2054.32,direct,""
1699920000,2065.29,1930.94,2054.32,332952.38,672516247.43,1979.66,direct,""
1700006400,2063.09,1967.9,1979.66,318254.59,641189379.56,2059.63,direct,""
1700092800,2092.27,1930.36,2059.63,388947.79,783609970.96,1961.54,direct,""
1700179200,1991.18,1906.37,1961.54,292696.22,571715090.11,1961.61,direct,""
1700265600,1972.15,1918.15,1961.61,124677.25,243248653.35,1963.67,direct,""
1700352000,2016.3,1944.72,1963.67,142484.86,280987485.15,2012.46,direct,""
1700438400,2067.57,1995.32,2012.46,348477.96,706775221.8,2022.62,direct,""
1700524800,2035.52,1932.84,2022.62,322140.51,640934598.31,1933.76,direct,""
1700611200,2092.34,1930.15,1933.76,311184.99,632049361.21,2064.08,direct,""
1700697600,2088.81,2040.7,2064.08,167576.88,345465511.14,2062.63,direct,""
1700784000,2133.82,2059.8,2062.63,274783.65,576843379.99,2082.24,direct,""
1700870400,2091.51,2067.12,2082.24,82529.48,171820574.07,2084.06,direct,""
1700956800,2095.12,2037.74,2084.06,129845.35,268817596,2063.01,direct,""
1701043200,2071.85,1986.06,2063.01,266169.84,538765882.42,2027.67,direct,""
1701129600,2075.82,1995.65,2027.67,244541.64,499177888.15,2049.1,direct,""
1701216000,2075.4,2019.91,2049.1,192819.29,394195647.34,2029.17,direct,""
1701302400,2055.28,2021.3,2029.17,168503.05,343390100.77,2052.93,direct,""
1701388800,2111.43,2046,2052.93,288439.68,602439017.29,2088.21,direct,""
1701475200,2189.14,2087.29,2088.21,185471.76,395659097.47,2165.6,direct,""
1701561600,2217.45,2150.33,2165.6,186813.18,406014985.22,2193.78,direct,""
1701648000,2273.89,2192.42,2193.78,385897.57,861288624.2,2243.25,direct,""
1701734400,2309.38,2189,2243.25,375596.22,844781771.01,2293.88,direct,""
1701820800,2312.02,2220.51,2293.88,317773.47,721010308.06,2232.96,direct,""
1701907200,2383.16,2222.53,2232.96,348732.95,803734991.96,2356.77,direct,""
1701993600,2391.56,2339.41,2356.77,305258.55,720748174.99,2358.94,direct,""
1702080000,2403.29,2330.43,2358.94,198992.16,469803736.49,2341.13,direct,""
1702166400,2377.41,2322.8,2341.13,136086.14,319769603.62,2352.31,direct,""
1702252800,2354.9,2133.47,2352.31,445434.99,991604563,2224.1,direct,""
1702339200,2242.96,2165.58,2224.1,295298.97,651964538.12,2202.33,direct,""
1702425600,2284.2,2145.57,2202.33,334848.88,739438151.2,2260.72,direct,""
1702512000,2332.24,2231.57,2260.72,317672.75,724615038.72,2316.03,direct,""
1702598400,2318.06,2201.14,2316.03,249807.39,564042261.96,2220.32,direct,""
1702684800,2261.92,2210.47,2220.32,134448.38,301358311.22,2227.14,direct,""
1702771200,2245.8,2190.85,2227.14,152730.31,338828172.15,2194.84,direct,""
1702857600,2222.91,2115.85,2194.84,274538.09,595550230.79,2218.75,direct,""
1702944000,2253.93,2135.19,2218.75,285016.52,627857676.22,2177.38,direct,""
1703030400,2265.11,2157.77,2177.38,361405.83,799599916.57,2202.03,direct,""
1703116800,2279.1,2183.31,2202.03,315319.45,702166382.68,2239.88,direct,""
1703203200,2343.73,2231.32,2239.88,393077.37,904108088.07,2326.53,direct,""
1703289600,2332.23,2267.35,2326.53,192582.36,441823544.27,2309.54,direct,""
1703376000,2326.83,2245.12,2309.54,191626.92,439156963.98,2265.42,direct,""
1703462400,2304.59,2254.36,2265.42,156954.53,357468201.78,2271.75,direct,""
1703548800,2275.06,2174.17,2271.75,270459.64,603300122.32,2230.94,direct,""
1703635200,2393.37,2212.66,2230.94,392451.76,910568561.01,2380.34,direct,""
1703721600,2447.35,2337.42,2380.34,463684.99,1106269642.94,2345.44,direct,""
1703808000,2386.68,2256.07,2345.44,355338.55,827517118.66,2299.64,direct,""
1703894400,2322.76,2268.2,2299.64,174599.67,401063000.08,2291.65,direct,""
1703980800,2319.95,2259.29,2291.65,205152.64,470583638.73,2281.36,direct,""
1704067200,2352.66,2265.26,2281.36,174286.19,402344005.13,2352.65,direct,""
1704153600,2432.62,2343.68,2352.65,345621.3,822251765.93,2356.28,direct,""
1704240000,2385.27,2092.33,2356.28,526602.95,1186045453.16,2210.57,direct,""
1704326400,2296.81,2203.62,2210.57,322407.35,726479158.46,2269.47,direct,""
1704412800,2277.99,2208.01,2269.47,283754.94,636927548.08,2270.21,direct,""
1704499200,2271.59,2218.09,2270.21,153695.94,344776545.69,2241.73,direct,""
1704585600,2258.2,2207.13,2241.73,164529,368349920.27,2222.73,direct,""
1704672000,2360.37,2168.41,2222.73,321740.49,729642394.88,2332.66,direct,""
1704758400,2373.21,2231.3,2332.66,407628.13,935753315.62,2344.97,direct,""
1704844800,2643.46,2341.51,2344.97,759673.12,1859360455.9,2584.69,direct,""
1704931200,2690.17,2567.23,2584.69,565520.51,1478952412.93,2618.71,direct,""
1705017600,2717.2,2455.87,2618.71,608482.23,1587803065.78,2522.11,direct,""
1705104000,2589.5,2497.1,2522.11,309808.72,789992067.14,2577.89,direct,""
1705190400,2578.65,2468.6,2577.89,219094.29,554407683.57,2470.94,direct,""
1705276800,2551.4,2469.25,2470.94,211497.41,532405002.36,2510.12,direct,""
1705363200,2613.41,2498.62,2510.12,260620.37,665381293.48,2586.91,direct,""
1705449600,2592.23,2505.29,2586.91,214487.05,546139971.58,2528.09,direct,""
1705536000,2546.7,2424.13,2528.09,300049.73,747913574.26,2468.6,direct,""
1705622400,2501.85,2412.93,2468.6,301556.02,743840311.23,2490.05,direct,""
1705708800,2490.05,2452.6,2490.05,114757.82,283565628.23,2470.31,direct,""
1705795200,2480.59,2451.91,2470.31,84186.67,207909134.54,2455.35,direct,""
1705881600,2464.27,2302.07,2455.35,382384.29,908763742.8,2311.54,direct,""
1705968000,2349.2,2165.34,2311.54,476808.58,1064700522.86,2241.32,direct,""
1706054400,2262.69,2195.63,2241.32,271737.21,605305544.17,2234.13,direct,""
1706140800,2241.03,2170.05,2234.13,242755.56,536955642.14,2217.5,direct,""
1706227200,2281.01,2194.89,2217.5,281209.33,631732275,2267.33,direct,""
1706313600,2282.56,2251.19,2267.33,121435.42,275424730.41,2267.97,direct,""
1706400000,2307.73,2239.84,2267.97,165618.01,376754792.96,2256.6,direct,""
1706486400,2322.48,2233.69,2256.6,215146.92,490260629.87,2317.51,direct,""
1706572800,2391.57,2297.16,2317.51,279970.77,655413615.82,2343.1,direct,""
1706659200,2351.47,2263.16,2343.1,268083.72,621018581,2281.77,direct,""
1706745600,2310.4,2239.78,2281.77,217264.4,495660912.66,2303.34,direct,""
1706832000,2323.08,2280.8,2303.34,191680.68,441562111.31,2307.85,direct,""
1706918400,2328.23,2292.31,2307.85,96227.34,222308235.56,2295.87,direct,""
1707004800,2309.1,2267.59,2295.87,142393.17,326706078.21,2288.68,direct,""
1707091200,2335.71,2268.15,2288.68,198435.62,456661905.21,2299.16,direct,""
1707177600,2392.04,2296.27,2299.16,306229.12,718267813.82,2372.2,direct,""
1707264000,2473.23,2353.16,2372.2,272427.16,652240112.9,2424.33,direct,""
1707350400,2462.14,2411.45,2424.33,348490.6,846989854.44,2419.79,direct,""
1707436800,2523.95,2419.06,2419.79,403815.63,1002058339.27,2487.62,direct,""
1707523200,2517.14,2473.58,2487.62,150601.42,376068111.04,2500.87,direct,""
1707609600,2540.37,2494.72,2500.87,167579.98,421659247.33,2507.91,direct,""
1707696000,2666.3,2472.79,2507.91,323858.15,833389992.06,2660.56,direct,""
1707782400,2686.7,2591.27,2660.56,387685.63,1025294105.03,2641.6,direct,""
1707868800,2788.42,2619.8,2641.6,359500.08,980680072.11,2777.51,direct,""
1707955200,2867.69,2762.64,2777.51,397615.65,1118227404.91,2825.35,direct,""
1708041600,2859.47,2744.76,2825.35,318932.07,896210606.48,2804.05,direct,""
1708128000,2806.14,2720.42,2804.05,165464.46,458634232.92,2787,direct,""
1708214400,2895.47,2766.78,2787,216262.87,610424136.56,2881.4,direct,""
1708300800,2984.2,2857.64,2881.4,326638.19,953161117.46,2945,direct,""
1708387200,3032.5,2874.59,2945,436622.68,1285168708.83,3015.27,direct,""
1708473600,3017.25,2869.15,3015.27,416859.98,1221365901.95,2968.67,direct,""
1708560000,3035.27,2906.44,2968.67,398857.68,1186610554.8,2969.67,direct,""
1708646400,2991.73,2906.28,2969.67,269457.9,792750968.62,2922.1,direct,""
1708732800,3005.45,2906.62,2922.1,145003.03,429496146.2,2992.35,direct,""
1708819200,3119.66,2983.68,2992.35,265770.75,812148194.41,3112.81,direct,""
1708905600,3197.66,3037.24,3112.81,375179.84,1171482366.27,3178.24,direct,""
1708992000,3288.82,3167.46,3178.24,373964.99,1211227367.65,3243.69,direct,""
1709078400,3490.66,3194.42,3243.69,513048.44,1707770843.75,3386.34,direct,""
1709164800,3520.76,3303.6,3386.34,399274.29,1367994605.43,3342.24,direct,""
1709251200,3453.77,3340.92,3342.24,241624.87,823506213.17,3435.9,direct,""
1709337600,3461.78,3398.38,3435.9,153210.01,524944019.98,3423.65,direct,""
1709424000,3493.25,3365.52,3423.65,174122.89,598632307.05,3489.57,direct,""
1709510400,3643.81,3436.14,3489.57,379175.59,1340904406.6,3631.85,direct,""
1709596800,3826.7,3207.51,3631.85,732190.67,2637640132.83,3557.93,direct,""
1709683200,3902.17,3502.64,3557.93,489295.58,1849427331.22,3821.19,direct,""
1709769600,3939.52,3737.47,3821.19,295685.4,1132011899.65,3874.46,direct,""
1709856000,4000.14,3828.33,3874.46,359382.61,1412263227.04,3891.97,direct,""
1709942400,3950.61,3880.22,3891.97,138310.17,541613113.28,3913.28,direct,""
1710028800,3971.32,3799.55,3913.28,190112.26,743460686.12,3881.86,direct,""
1710115200,4091.01,3752.31,3881.86,374497.81,1493590506.66,4065.75,direct,""
1710201600,4092.73,3832.09,4065.75,383635.95,1526774188.85,3979.43,direct,""
1710288000,4083.88,3934.38,3979.43,286962.91,1150784389.88,4007.46,direct,""
1710374400,4012.91,3719.25,4007.46,376891.87,1466371721.53,3880.8,direct,""
1710460800,3931.65,3567.56,3880.8,487205.54,1806124095.18,3742.44,direct,""
1710547200,3780.95,3467.22,3742.44,287100.39,1048207664.08,3520.08,direct,""
1710633600,3676.55,3411.95,3520.08,273465.18,975546606.2,3641.61,direct,""
1710720000,3642.66,3454.26,3641.61,301558.82,1071170431.07,3520.31,direct,""
1710806400,3547.15,3149.03,3520.31,587955.64,1943259863.05,3158.44,direct,""
1710892800,3535.92,3057.97,3158.44,658543.95,2169017019.63,3516.66,direct,""
1710979200,3586.77,3411.44,3516.66,401675.9,1410320174.21,3492.08,direct,""
1711065600,3542.29,3250.83,3492.08,405182.37,1374192771.15,3337.08,direct,""
1711152000,3435.43,3271.78,3337.08,251602.31,846213410.27,3330.49,direct,""
1711238400,3470.85,3300.55,3330.49,207564.45,700715597.16,3454.45,direct,""
1711324800,3659.32,3420.9,3454.45,347674.26,1232616949.46,3590.96,direct,""
1711411200,3680.41,3544.7,3590.96,302556.21,1092361093.56,3587.6,direct,""
1711497600,3665.39,3459.06,3587.6,330442.76,1173800981.61,3499.77,direct,""
1711584000,3611.7,3462.9,3499.77,279078.37,991858231.33,3561.1,direct,""
1711670400,3584.55,3474.1,3561.1,201382.16,710475049.61,3511.49,direct,""
1711756800,3567.15,3488.56,3511.49,153144.16,538809534.91,3507.56,direct,""
1711843200,3654.87,3506.31,3507.56,157210.73,566598172.38,3645.98,direct,""
1711929600,3646.35,3414.46,3645.98,266251.45,934917050.13,3505.52,direct,""
1712016000,3507.54,3213.09,3505.52,406551,1350633378.51,3279.4,direct,""
1712102400,3368.57,3203.99,3279.4,301025.74,997504814.36,3312.24,direct,""
1712188800,3444.82,3252.11,3312.24,306389.28,1024032112.02,3329.17,direct,""
1712275200,3348.68,3211.37,3329.17,301242.62,991902873.76,3319.12,direct,""
1712361600,3398.56,3308.84,3319.12,151035.71,504501846.56,3352.4,direct,""
1712448000,3459.61,3345.47,3352.4,153705.66,522076832.37,3453.85,direct,""
1712534400,3728.57,3407.31,3453.85,348354.17,1257790924.33,3694.7,direct,""
1712620800,3726.03,3452.88,3694.7,330003.13,1184278583.93,3504.83,direct,""
1712707200,3562.32,3413.05,3504.83,287616.46,1006631402.92,3545.56,direct,""
1712793600,3617.34,3473.65,3545.56,225366.27,796534108.67,3503.21,direct,""
1712880000,3552.91,3095.49,3503.21,415871.51,1387659435.48,3239.12,direct,""
1712966400,3301.9,2832.33,3239.12,617652.5,1908312548.54,3011.51,direct,""
1713052800,3175.48,2911.99,3011.51,480594.13,1464413624.74,3158.26,direct,""
1713139200,3280.66,3025.93,3158.26,393938.85,1244925295.21,3103,direct,""
1713225600,3128,2991.76,3103,359785.72,1102919090.86,3085.42,direct,""
1713312000,3123.61,2914.87,3085.42,323995.26,978463368.36,2985.12,direct,""
1713398400,3095.76,2953.19,2985.12,288067.39,873530402.2,3065.69,direct,""
1713484800,3128.53,2866.07,3065.69,342783.81,1045944600.77,3057.95,direct,""
1713571200,3172.03,3020.15,3057.95,167131.32,516137769.98,3157.04,direct,""
1713657600,3198.43,3117.72,3157.04,148983.34,470671773.32,3148.11,direct,""
1713744000,3237.49,3130.02,3148.11,209637.54,669498961.12,3201.55,direct,""
1713830400,3265.06,3153.66,3201.55,213483.88,685076398.96,3219.78,direct,""
1713916800,3293.6,3103.6,3219.78,269991.9,864542926.86,3139.1,direct,""
1714003200,3191.65,3072.07,3139.1,281066.14,882134092.22,3155.47,direct,""
1714089600,3166.44,3101.66,3155.47,219855.93,689663958.95,3130.07,direct,""
1714176000,3281.58,3068.25,3130.07,203602.38,643382820.24,3253.23,direct,""
1714262400,3356.14,3247.4,3253.23,205463.5,678357043.13,3262.43,direct,""
1714348800,3286.13,3115.53,3262.43,267685.05,852862297.95,3215.73,direct,""
1714435200,3249.56,2916.96,3215.73,361691.81,1098924247.19,3011.46,direct,""
1714521600,3020.24,2814.92,3011.46,435377.76,1273126182.34,2968.82,direct,""
1714608000,3016.2,2891.41,2968.82,272328.54,807841703.83,2986.41,direct,""
1714694400,3128.05,2958.91,2986.41,277060.08,840705738.28,3103.77,direct,""
1714780800,3168.22,3094.62,3103.77,147176.47,459744729.64,3117.52,direct,""
1714867200,3171.62,3074.21,3117.52,152383.35,476413151.08,3137.09,direct,""
1714953600,3221.37,3046.59,3137.09,237439.94,741977976.88,3063.19,direct,""
1715040000,3129.75,3000.11,3063.19,221350.09,679034472.49,3005.91,direct,""
1715126400,3037.87,2937.08,3005.91,241568.02,724279038.67,2973.31,direct,""
1715212800,3058.63,2949.86,2973.31,211428.59,633874345.6,3035.93,direct,""
1715299200,3053.17,2878.86,3035.93,258568.64,765131256.66,2909.58,direct,""
1715385600,2944.04,2886.48,2909.58,125899.86,367160920.04,2911.82,direct,""
1715472000,2954.09,2900.58,2911.82,111406.04,325974911.48,2927.97,direct,""
1715558400,2994.62,2864.31,2927.97,261787.73,769541695.03,2950.16,direct,""
1715644800,2960.08,2859.65,2950.16,249247.21,724637752.4,2880.64,direct,""
1715731200,3041.55,2862.97,2880.64,250539.77,740315343.71,3033.46,direct,""
1715817600,3041.6,2924.04,3033.46,221619.51,660576487.83,2945.17,direct,""
1715904000,3121.45,2933.76,2945.17,237502.45,724015765.69,3093.44,direct,""
1715990400,3147.62,3085.46,3093.44,131838.78,410558780.4,3123.72,direct,""
1716076800,3137.07,3054.06,3123.72,139746.96,431923921.13,3070.68,direct,""
1716163200,3694.25,3048.64,3070.68,613409.29,2059788024.65,3661.58,direct,""
1716249600,3838.22,3626.39,3661.58,610857.21,2282068734.66,3789.36,direct,""
